,userId,projectName,totalHoursWorked,techUsed,performance,Domain
1414,66123858c478ba97b06a6f20,Insightify,120,Javascript,good,Data
1415,66123858c478ba97b06a6f20,PixelPioneer,93,Angular,excellent,Full Stack
1416,66123858c478ba97b06a6f21,DataStacker,136,React,excellent,Full Stack
1417,66123858c478ba97b06a6f21,FullInsightForge,89,SQL,average,Full Stack
1418,66123859c478ba97b06a6f22,FullAnalytica,115,Alteryx,excellent,Full Stack
1419,66123859c478ba97b06a6f22,FullDataInsight,111,Angular,average,Full Stack
1420,66123859c478ba97b06a6f23,PixelForge,139,Javascript,excellent,Data
1421,66123859c478ba97b06a6f23,AnalyzeByte,137,AWS Lambda,good,Full Stack
1422,66123859c478ba97b06a6f24,StackSpotter,63,Angular,average,Data
1423,66123859c478ba97b06a6f24,WebWizardry,66,Angular,good,Data
1424,66123859c478ba97b06a6f25,StackSavvyInsight,150,Alteryx,good,Full Stack
1425,66123859c478ba97b06a6f25,DataNexus,102,Python,good,Data
1426,66123859c478ba97b06a6f26,InsightForgeX,105,Tableau,average,Data
1427,66123859c478ba97b06a6f26,AnalyticsPulse,105,React,excellent,Full Stack
1428,66123859c478ba97b06a6f27,PixelPulse,94,Angular,average,Data
1429,66123859c478ba97b06a6f27,DevForge,147,Alteryx,excellent,Full Stack
1430,66123859c478ba97b06a6f28,CodeCrafter,60,Python,average,Full Stack
1431,66123859c478ba97b06a6f28,StackScope,143,SQL,average,Full Stack
1432,66123859c478ba97b06a6f29,Insightify,113,AWS Lambda,excellent,Full Stack
1433,66123859c478ba97b06a6f29,FullStackInsight,108,AWS Lambda,good,Data
1434,66123859c478ba97b06a6f2a,DataDevForge,114,Tableau,excellent,Data
1435,66123859c478ba97b06a6f2a,DataPulse,59,Javascript,average,Data
1436,66123859c478ba97b06a6f2b,FullInsightForge,81,SQL,excellent,Full Stack
1437,66123859c478ba97b06a6f2b,PipelinePro,143,Javascript,average,Full Stack
1438,66123859c478ba97b06a6f2c,StackStream,130,Alteryx,average,Full Stack
1439,66123859c478ba97b06a6f2c,FullDataForge,82,Python,excellent,Full Stack
1440,66123859c478ba97b06a6f2d,AnalyticsPulse,135,Alteryx,good,Data
1441,66123859c478ba97b06a6f2d,AnalytixPro,54,Javascript,good,Data
1442,66123859c478ba97b06a6f2e,ByteBridgeX,65,Tableau,average,Data
1443,66123859c478ba97b06a6f2e,DataForge,126,Power BI,good,Full Stack
1444,66123859c478ba97b06a6f2f,CodeCraftsman,118,Power BI,excellent,Data
1445,66123859c478ba97b06a6f2f,InsightSavvy,135,Javascript,average,Data
1446,6612385ac478ba97b06a6f30,DataCraftsman,97,Javascript,good,Full Stack
1447,6612385ac478ba97b06a6f30,FullDataForge,126,Angular,excellent,Full Stack
1448,6612385ac478ba97b06a6f31,PixelPulse,124,Angular,average,Data
1449,6612385ac478ba97b06a6f31,InsightStack,143,Snowflake,average,Data
1450,6612385ac478ba97b06a6f32,PixelPulse,141,Alteryx,excellent,Full Stack
1451,6612385ac478ba97b06a6f32,PixelPulse,100,Python,good,Data
1452,6612385ac478ba97b06a6f33,StreamStack,109,Tableau,excellent,Full Stack
1453,6612385ac478ba97b06a6f33,StackScope,141,Tableau,good,Full Stack
1454,6612385ac478ba97b06a6f34,AnalyticaPro,67,AWS Lambda,good,Data
1455,6612385ac478ba97b06a6f34,FlowFlex,88,AWS Lambda,good,Data
1456,6612385ac478ba97b06a6f35,CodeCraftsmanData,148,Javascript,good,Full Stack
1457,6612385ac478ba97b06a6f35,WebWizardry,142,Snowflake,good,Full Stack
1458,6612385ac478ba97b06a6f36,CodeCompass,88,Angular,average,Data
1459,6612385ac478ba97b06a6f36,DataStacker,70,Angular,average,Data
1460,6612385ac478ba97b06a6f37,AnalyzeRight,77,Snowflake,excellent,Data
1461,6612385ac478ba97b06a6f37,ByteBlast,149,Tableau,excellent,Full Stack
1462,6612385ac478ba97b06a6f38,DataForge,144,AWS Lambda,excellent,Data
1463,6612385ac478ba97b06a6f38,AnalyzeStack,77,SQL,good,Data
1464,6612385ac478ba97b06a6f39,AppArchitect,55,SQL,good,Data
1465,6612385ac478ba97b06a6f39,DataForge,136,Alteryx,good,Data
1466,6612385ac478ba97b06a6f3a,AppAlchemy,99,React,average,Full Stack
1467,6612385ac478ba97b06a6f3a,DataVista,143,Javascript,good,Full Stack
1468,6612385ac478ba97b06a6f3b,FullStreamSculpt,51,ADF,good,Full Stack
1469,6612385ac478ba97b06a6f3b,StackSavvyInsight,136,AWS Lambda,excellent,Full Stack
1470,6612385bc478ba97b06a6f3c,TrendTrek,77,Power BI,good,Data
1471,6612385bc478ba97b06a6f3c,ETLArchitect,131,Tableau,average,Data
1472,6612385bc478ba97b06a6f3d,StackSpotter,59,SQL,good,Full Stack
1473,6612385bc478ba97b06a6f3d,AppAlchemy,53,Snowflake,good,Data
1474,6612385bc478ba97b06a6f3e,DataSavvyInsight,87,React,average,Data
1475,6612385bc478ba97b06a6f3e,DataCraftsman,57,Alteryx,average,Full Stack
1476,6612385bc478ba97b06a6f3f,DataMason,85,AWS Lambda,average,Data
1477,6612385bc478ba97b06a6f3f,TrendTerra,91,AWS Lambda,good,Data
1478,6612385bc478ba97b06a6f40,WebWizardry,139,Python,good,Full Stack
1479,6612385bc478ba97b06a6f40,ByteBridge,57,Python,average,Data
1480,6612385bc478ba97b06a6f41,StackScope,124,React,average,Data
1481,6612385bc478ba97b06a6f41,AnalyticaPro,56,ADF,average,Data
1482,6612385bc478ba97b06a6f42,StackSavvy,107,Python,excellent,Full Stack
1483,6612385bc478ba97b06a6f42,DataForgeX,59,Snowflake,good,Full Stack
1484,6612385bc478ba97b06a6f43,DataForge,108,React,average,Data
1485,6612385bc478ba97b06a6f43,TrendTrek,97,Angular,excellent,Data
1486,6612385bc478ba97b06a6f44,InsightStreamX,135,Angular,good,Full Stack
1487,6612385bc478ba97b06a6f44,InsightStream,82,Python,average,Data
1488,6612385bc478ba97b06a6f45,DataVista,77,Snowflake,good,Full Stack
1489,6612385bc478ba97b06a6f45,InsightForgeX,72,Power BI,excellent,Full Stack
1490,6612385bc478ba97b06a6f46,DataCraftsmanInsight,66,Snowflake,average,Full Stack
1491,6612385bc478ba97b06a6f46,InsightSavvy,139,ADF,good,Full Stack
1492,6612385bc478ba97b06a6f47,TrendTerra,136,ADF,good,Data
1493,6612385bc478ba97b06a6f47,AppArchitect,145,Python,average,Data
1494,6612385bc478ba97b06a6f48,StackStream,126,Python,excellent,Data
1495,6612385bc478ba97b06a6f48,StackCraftsmanData,89,Javascript,good,Data
1496,6612385bc478ba97b06a6f49,FullTechTrek,86,ADF,average,Full Stack
1497,6612385bc478ba97b06a6f49,AnalytixPro,147,Power BI,average,Full Stack
1498,6612385bc478ba97b06a6f4a,InsightStack,127,AWS Lambda,average,Full Stack
1499,6612385bc478ba97b06a6f4a,StackForge,129,ADF,average,Full Stack
1500,6612385bc478ba97b06a6f4b,DataDriven,131,Power BI,good,Data
1501,6612385bc478ba97b06a6f4b,TechTrek,145,Javascript,good,Data
1502,6612385bc478ba97b06a6f4c,CodeCrafter,141,SQL,excellent,Full Stack
1503,6612385bc478ba97b06a6f4c,DataDriven,102,Power BI,good,Data
1504,6612385bc478ba97b06a6f4d,InsightStream,142,Power BI,excellent,Data
1505,6612385bc478ba97b06a6f4d,TechTrek,133,Snowflake,excellent,Full Stack
1506,6612385bc478ba97b06a6f4e,DataStacker,141,Snowflake,good,Data
1507,6612385bc478ba97b06a6f4e,InsightForge,82,React,average,Full Stack
1508,6612385cc478ba97b06a6f4f,FullTrendTrack,74,Python,excellent,Data
1509,6612385cc478ba97b06a6f4f,PipelinePro,116,Angular,good,Full Stack
1510,6612385cc478ba97b06a6f50,FlowFlex,144,SQL,good,Data
1511,6612385cc478ba97b06a6f50,StackForge,93,ADF,good,Full Stack
1512,6612385cc478ba97b06a6f51,DataWave,53,Angular,excellent,Full Stack
1513,6612385cc478ba97b06a6f51,StreamSavvy,105,React,excellent,Data
1514,6612385cc478ba97b06a6f52,DataForge,64,ADF,excellent,Full Stack
1515,6612385cc478ba97b06a6f52,ByteBridgeData,96,Power BI,average,Data
1516,6612385cc478ba97b06a6f53,DataByteForge,130,ADF,average,Full Stack
1517,6612385cc478ba97b06a6f53,StreamBuilder,101,ADF,average,Full Stack
1518,6612385cc478ba97b06a6f54,PixelForge,141,Angular,good,Data
1519,6612385cc478ba97b06a6f54,AnalytixPro,54,Power BI,average,Data
1520,6612385cc478ba97b06a6f55,DataWave,138,AWS Lambda,average,Data
1521,6612385cc478ba97b06a6f55,DataForge,96,AWS Lambda,average,Full Stack
1522,6612385cc478ba97b06a6f56,DataCraftsmanInsight,125,AWS Lambda,average,Full Stack
1523,6612385cc478ba97b06a6f56,FullDataNexus,118,React,average,Full Stack
1524,6612385cc478ba97b06a6f57,StackSavvy,85,Angular,good,Full Stack
1525,6612385cc478ba97b06a6f57,DataForge,101,Tableau,excellent,Full Stack
1526,6612385cc478ba97b06a6f58,StreamStack,134,Angular,good,Data
1527,6612385cc478ba97b06a6f58,DataPulse,77,Snowflake,average,Full Stack
1528,6612385cc478ba97b06a6f59,InsightStack,122,Tableau,average,Full Stack
1529,6612385cc478ba97b06a6f59,InsightForge,58,SQL,excellent,Data
1530,6612385cc478ba97b06a6f5a,FlowFlex,100,AWS Lambda,good,Data
1531,6612385cc478ba97b06a6f5a,DataFlowX,138,SQL,excellent,Data
1532,6612385cc478ba97b06a6f5b,StackSavvyInsight,97,Power BI,average,Data
1533,6612385cc478ba97b06a6f5b,TrendTrack,58,ADF,good,Full Stack
1534,6612385cc478ba97b06a6f5c,TrendTrek,68,React,good,Full Stack
1535,6612385cc478ba97b06a6f5c,DataScope,135,React,average,Full Stack
1536,6612385cc478ba97b06a6f5d,CodeCraftsmanInsight,50,Snowflake,excellent,Full Stack
1537,6612385cc478ba97b06a6f5d,PixelPioneer,51,SQL,excellent,Full Stack
1538,6612385cc478ba97b06a6f5e,PixelForge,121,Angular,good,Data
1539,6612385cc478ba97b06a6f5e,DataHorizon,65,Alteryx,excellent,Data
1540,6612385cc478ba97b06a6f5f,TrendTerra,115,AWS Lambda,average,Full Stack
1541,6612385cc478ba97b06a6f5f,DataTrekker,111,Tableau,good,Data
1542,6612385dc478ba97b06a6f60,DataForgeX,117,AWS Lambda,average,Full Stack
1543,6612385dc478ba97b06a6f60,DataSavvyStack,116,React,excellent,Full Stack
1544,6612385dc478ba97b06a6f61,DataSavvyStack,89,AWS Lambda,average,Full Stack
1545,6612385dc478ba97b06a6f61,PixelForge,114,Python,average,Full Stack
1546,6612385dc478ba97b06a6f62,CodeCraftsmanInsight,99,React,excellent,Data
1547,6612385dc478ba97b06a6f62,StreamBuilder,108,Snowflake,good,Full Stack
1548,6612385dc478ba97b06a6f63,AnalyticsPulse,140,Power BI,good,Full Stack
1549,6612385dc478ba97b06a6f63,CodeCompass,103,Snowflake,excellent,Data
1550,6612385dc478ba97b06a6f64,PixelForge,120,Power BI,average,Full Stack
1551,6612385dc478ba97b06a6f64,StackCraftsmanData,148,React,good,Data
1552,6612385dc478ba97b06a6f65,DataTrekker,97,Alteryx,average,Full Stack
1553,6612385dc478ba97b06a6f65,InsightForgeX,99,Snowflake,average,Data
1554,6612385dc478ba97b06a6f66,WebWarp,131,Angular,average,Full Stack
1555,6612385dc478ba97b06a6f66,StackCraftsmanData,120,Javascript,average,Data
1556,6612385dc478ba97b06a6f67,FlowForge,144,Snowflake,excellent,Full Stack
1557,6612385dc478ba97b06a6f67,AnalytixPro,137,AWS Lambda,excellent,Full Stack
1558,6612385dc478ba97b06a6f68,CodeCompass,91,Angular,good,Full Stack
1559,6612385dc478ba97b06a6f68,FullTechTrek,92,Python,good,Full Stack
1560,6612385dc478ba97b06a6f69,PixelForge,88,Alteryx,good,Full Stack
1561,6612385dc478ba97b06a6f69,FlowFlex,53,ADF,good,Data
1562,6612385dc478ba97b06a6f6a,DataForge,82,Python,good,Full Stack
1563,6612385dc478ba97b06a6f6a,DataPulse,87,Tableau,average,Data
1564,6612385dc478ba97b06a6f6b,ETLGenius,118,React,average,Data
1565,6612385dc478ba97b06a6f6b,DataPulse,90,Javascript,average,Data
1566,6612385dc478ba97b06a6f6c,InsightGenius,59,React,average,Data
1567,6612385dc478ba97b06a6f6c,DataMason,69,ADF,good,Data
1568,6612385dc478ba97b06a6f6d,InsightGenius,122,SQL,excellent,Full Stack
1569,6612385dc478ba97b06a6f6d,DataSculptor,70,SQL,excellent,Data
1570,6612385dc478ba97b06a6f6e,StreamSmith,52,Tableau,good,Data
1571,6612385dc478ba97b06a6f6e,DataForge,117,Python,good,Full Stack
1572,6612385dc478ba97b06a6f6f,AnalyzeByte,143,Alteryx,excellent,Data
1573,6612385dc478ba97b06a6f6f,StreamStack,142,Python,good,Data
1574,6612385dc478ba97b06a6f70,ByteBlast,89,Snowflake,average,Data
1575,6612385dc478ba97b06a6f70,StackCraftsmanData,54,Javascript,excellent,Data
1576,6612385dc478ba97b06a6f71,DevDynamo,106,Python,good,Full Stack
1577,6612385dc478ba97b06a6f71,DevForge,82,AWS Lambda,average,Data
1578,6612385dc478ba97b06a6f72,DataWarp,76,AWS Lambda,average,Data
1579,6612385dc478ba97b06a6f72,PipelinePioneer,64,Javascript,excellent,Full Stack
1580,6612385dc478ba97b06a6f73,DataScope,61,Angular,excellent,Full Stack
1581,6612385dc478ba97b06a6f73,DataCraftsman,56,React,good,Full Stack
1582,6612385ec478ba97b06a6f74,WebWarp,150,Alteryx,excellent,Data
1583,6612385ec478ba97b06a6f74,WebWarp,65,SQL,average,Data
1584,6612385ec478ba97b06a6f75,ByteBridge,57,Javascript,average,Full Stack
1585,6612385ec478ba97b06a6f75,AnalyzeWise,119,Tableau,good,Data
1586,6612385ec478ba97b06a6f76,FullStackInsight,104,Tableau,good,Full Stack
1587,6612385ec478ba97b06a6f76,FullInsightForge,148,AWS Lambda,excellent,Data
1588,6612385ec478ba97b06a6f77,PixelForge,139,Python,good,Full Stack
1589,6612385ec478ba97b06a6f77,DataCraftsmanInsight,61,React,excellent,Data
1590,6612385ec478ba97b06a6f78,AnalyzeByte,121,Power BI,average,Full Stack
1591,6612385ec478ba97b06a6f78,ETLGenius,125,Tableau,average,Full Stack
1592,6612385ec478ba97b06a6f79,StackSculptor,68,Snowflake,good,Full Stack
1593,6612385ec478ba97b06a6f79,FullTechTrek,70,ADF,excellent,Data
1594,6612385ec478ba97b06a6f7a,DataSculptor,89,Tableau,good,Data
1595,6612385ec478ba97b06a6f7a,DataForgeX,145,Angular,average,Data
1596,6612385ec478ba97b06a6f7b,DataVista,120,ADF,average,Data
1597,6612385ec478ba97b06a6f7b,DevForge,115,AWS Lambda,good,Full Stack
1598,6612385ec478ba97b06a6f7c,FullDataInsight,114,Power BI,excellent,Full Stack
1599,6612385ec478ba97b06a6f7c,TechTerra,104,Alteryx,good,Full Stack
1600,6612385ec478ba97b06a6f7d,StreamBuilder,146,Javascript,excellent,Full Stack
1601,6612385ec478ba97b06a6f7d,CodeCraftsman,134,SQL,average,Full Stack
1602,6612385ec478ba97b06a6f7e,AnalyzeStack,72,Javascript,good,Full Stack
1603,6612385ec478ba97b06a6f7e,DataTrekker,54,AWS Lambda,good,Full Stack
1604,6612385ec478ba97b06a6f7f,StreamStack,115,Snowflake,excellent,Full Stack
1605,6612385ec478ba97b06a6f7f,InsightForgeX,68,Alteryx,excellent,Data
1606,6612385ec478ba97b06a6f80,ByteBridgeData,59,ADF,good,Data
1607,6612385ec478ba97b06a6f80,StackSavvy,149,AWS Lambda,good,Full Stack
1608,6612385ec478ba97b06a6f81,PixelForge,136,ADF,average,Full Stack
1609,6612385ec478ba97b06a6f81,FullInsightForge,126,Snowflake,excellent,Data
1610,6612385ec478ba97b06a6f82,StackSavvy,108,Angular,excellent,Full Stack
1611,6612385ec478ba97b06a6f82,StackForge,57,Tableau,average,Full Stack
1612,6612385ec478ba97b06a6f83,CodeCraftsman,91,Snowflake,excellent,Data
1613,6612385ec478ba97b06a6f83,FullInsightForge,127,AWS Lambda,average,Full Stack
1614,6612385ec478ba97b06a6f84,Insightify,110,Alteryx,average,Data
1615,6612385ec478ba97b06a6f84,AnalyzeByte,124,AWS Lambda,good,Data
1616,6612385ec478ba97b06a6f85,AnalyzeRight,66,Python,good,Data
1617,6612385ec478ba97b06a6f85,PixelPioneer,74,Tableau,average,Full Stack
1618,6612385fc478ba97b06a6f86,AnalyzeAll,62,Snowflake,average,Full Stack
1619,6612385fc478ba97b06a6f86,Insightify,69,Tableau,excellent,Full Stack
1620,6612385fc478ba97b06a6f87,DevForge,128,Tableau,good,Full Stack
1621,6612385fc478ba97b06a6f87,DataStack,67,Power BI,good,Full Stack
1622,6612385fc478ba97b06a6f88,ByteBridgeX,147,Javascript,good,Data
1623,6612385fc478ba97b06a6f88,PixelForge,63,React,average,Data
1624,6612385fc478ba97b06a6f89,StackStream,133,ADF,excellent,Data
1625,6612385fc478ba97b06a6f89,StackCraftsmanData,113,Angular,excellent,Full Stack
1626,6612385fc478ba97b06a6f8a,DataDriven,70,React,average,Full Stack
1627,6612385fc478ba97b06a6f8a,ByteBridgeX,101,ADF,average,Data
1628,6612385fc478ba97b06a6f8b,DataMason,97,Angular,good,Data
1629,6612385fc478ba97b06a6f8b,DataByteForge,114,SQL,excellent,Data
1630,6612385fc478ba97b06a6f8c,WebWizardry,139,ADF,good,Data
1631,6612385fc478ba97b06a6f8c,CodeCompass,71,Alteryx,good,Full Stack
1632,6612385fc478ba97b06a6f8d,AnalyticaPro,96,Javascript,average,Full Stack
1633,6612385fc478ba97b06a6f8d,StackStream,56,Python,average,Data
1634,6612385fc478ba97b06a6f8e,AnalyzeRight,110,React,excellent,Data
1635,6612385fc478ba97b06a6f8e,DataPulse,133,Angular,excellent,Full Stack
1636,6612385fc478ba97b06a6f8f,CodeCraftsmanInsight,83,Tableau,average,Full Stack
1637,6612385fc478ba97b06a6f8f,CodeCanvas,126,ADF,average,Data
1638,6612385fc478ba97b06a6f90,StackScope,88,AWS Lambda,average,Data
1639,6612385fc478ba97b06a6f90,ETLGenius,135,SQL,average,Data
1640,6612385fc478ba97b06a6f91,StreamBuilder,99,Snowflake,good,Full Stack
1641,6612385fc478ba97b06a6f91,AnalyzeStream,62,Tableau,excellent,Data
1642,6612385fc478ba97b06a6f92,StreamSmith,89,ADF,excellent,Data
1643,6612385fc478ba97b06a6f92,DataWave,107,ADF,excellent,Data
1644,6612385fc478ba97b06a6f93,TrendTerra,102,AWS Lambda,good,Full Stack
1645,6612385fc478ba97b06a6f93,Insightify,130,SQL,excellent,Full Stack
1646,6612385fc478ba97b06a6f94,ByteBridge,62,Snowflake,average,Data
1647,6612385fc478ba97b06a6f94,DataSculptor,85,ADF,average,Data
1648,66123860c478ba97b06a6f95,FullStackInsight,122,Angular,excellent,Data
1649,66123860c478ba97b06a6f95,DataCraftsmanInsight,122,React,average,Full Stack
1650,66123860c478ba97b06a6f96,TrendTrek,91,ADF,good,Data
1651,66123860c478ba97b06a6f96,ByteBridge,136,Snowflake,excellent,Full Stack
1652,66123860c478ba97b06a6f97,PipelinePioneer,117,ADF,excellent,Full Stack
1653,66123860c478ba97b06a6f97,DevDynamo,109,Snowflake,excellent,Data
1654,66123860c478ba97b06a6f98,DevForge,58,React,good,Data
1655,66123860c478ba97b06a6f98,CodeCraftsman,101,React,excellent,Full Stack
1656,66123860c478ba97b06a6f99,StackStream,145,Python,good,Data
1657,66123860c478ba97b06a6f99,CodeCanvas,135,ADF,good,Data
1658,66123860c478ba97b06a6f9a,FullAnalytica,139,ADF,excellent,Data
1659,66123860c478ba97b06a6f9a,DataTrekker,88,Angular,average,Data
1660,66123860c478ba97b06a6f9b,CodeCanvas,94,Power BI,good,Full Stack
1661,66123860c478ba97b06a6f9b,AnalyzeStack,108,Snowflake,average,Full Stack
1662,66123860c478ba97b06a6f9c,DataDriven,124,React,excellent,Data
1663,66123860c478ba97b06a6f9c,TrendTerra,106,ADF,good,Data
1664,66123860c478ba97b06a6f9d,InsightForge,95,Angular,average,Full Stack
1665,66123860c478ba97b06a6f9d,DataPulse,122,React,excellent,Full Stack
1666,66123860c478ba97b06a6f9e,DataVista,91,Tableau,average,Full Stack
1667,66123860c478ba97b06a6f9e,CodeCrafter,150,Python,good,Full Stack
1668,66123860c478ba97b06a6f9f,StreamBuilder,97,Javascript,excellent,Data
1669,66123860c478ba97b06a6f9f,FullTechTrek,145,SQL,good,Full Stack
1670,66123860c478ba97b06a6fa0,CodeCraftsman,51,Tableau,excellent,Full Stack
1671,66123860c478ba97b06a6fa0,StackStream,67,Alteryx,average,Full Stack
1672,66123860c478ba97b06a6fa1,InsightSavvy,78,AWS Lambda,average,Data
1673,66123860c478ba97b06a6fa1,PixelPulse,75,Tableau,good,Data
1674,66123860c478ba97b06a6fa2,DataHorizon,119,Alteryx,excellent,Full Stack
1675,66123860c478ba97b06a6fa2,StreamSavvy,62,Python,average,Full Stack
1676,66123860c478ba97b06a6fa3,FullInsightForge,50,ADF,average,Data
1677,66123860c478ba97b06a6fa3,StackSavvyInsight,108,ADF,excellent,Data
1678,66123860c478ba97b06a6fa4,InsightForge,119,Power BI,good,Full Stack
1679,66123860c478ba97b06a6fa4,FullDataForge,122,Alteryx,good,Full Stack
1680,66123860c478ba97b06a6fa5,WebWeave,105,Python,average,Full Stack
1681,66123860c478ba97b06a6fa5,WebWarp,67,ADF,good,Full Stack
1682,66123860c478ba97b06a6fa6,FullDataNexus,101,React,average,Full Stack
1683,66123860c478ba97b06a6fa6,DataByteForge,73,Tableau,average,Data
1684,66123860c478ba97b06a6fa7,AnalyticsPulse,77,Angular,excellent,Data
1685,66123860c478ba97b06a6fa7,AnalyzeStack,112,Alteryx,good,Data
1686,66123860c478ba97b06a6fa8,DataVista,130,Power BI,excellent,Full Stack
1687,66123860c478ba97b06a6fa8,StackSavvyInsight,119,Power BI,good,Data
1688,66123861c478ba97b06a6fa9,DataFlowX,57,SQL,good,Full Stack
1689,66123861c478ba97b06a6fa9,FullTechTrek,144,Angular,excellent,Full Stack
1690,66123861c478ba97b06a6faa,TrendTrack,50,AWS Lambda,average,Full Stack
1691,66123861c478ba97b06a6faa,StackScope,71,Tableau,excellent,Full Stack
1692,66123861c478ba97b06a6fab,DataTrekker,112,ADF,good,Data
1693,66123861c478ba97b06a6fab,PipelinePioneer,76,Python,good,Data
1694,66123861c478ba97b06a6fac,InsightForge,126,Snowflake,excellent,Full Stack
1695,66123861c478ba97b06a6fac,TrendTrack,114,Power BI,excellent,Data
1696,66123861c478ba97b06a6fad,PipelinePioneer,124,Alteryx,good,Full Stack
1697,66123861c478ba97b06a6fad,FlowFlex,119,Snowflake,average,Data
1698,66123861c478ba97b06a6fae,FullTechTrek,78,Angular,excellent,Full Stack
1699,66123861c478ba97b06a6fae,ByteBridgeX,114,Snowflake,average,Data
1700,66123861c478ba97b06a6faf,FullStreamSculpt,85,ADF,good,Full Stack
1701,66123861c478ba97b06a6faf,TrendSpotter,109,Python,good,Data
1702,66123861c478ba97b06a6fb0,AnalyzeAll,104,Javascript,average,Data
1703,66123861c478ba97b06a6fb0,StreamSavvy,121,SQL,excellent,Data
1704,66123861c478ba97b06a6fb1,DataPulse,54,ADF,good,Full Stack
1705,66123861c478ba97b06a6fb1,DevDynamo,140,Python,excellent,Data
1706,66123861c478ba97b06a6fb2,AnalyticaPro,112,Javascript,average,Full Stack
1707,66123861c478ba97b06a6fb2,AnalyticsPulse,87,Javascript,excellent,Full Stack
1708,66123861c478ba97b06a6fb3,InsightGenius,135,React,good,Data
1709,66123861c478ba97b06a6fb3,DataPulse,72,Python,excellent,Data
1710,66123861c478ba97b06a6fb4,TrendTerra,124,Python,average,Data
1711,66123861c478ba97b06a6fb4,CodeCraftsman,56,Tableau,good,Data
1712,66123862c478ba97b06a6fb5,DataDynamo,82,SQL,excellent,Full Stack
1713,66123862c478ba97b06a6fb5,ByteBridgeData,133,Power BI,good,Data
1714,66123862c478ba97b06a6fb6,FullStreamSculpt,60,AWS Lambda,average,Data
1715,66123862c478ba97b06a6fb6,DataByteForge,115,Alteryx,good,Data
1716,66123862c478ba97b06a6fb7,AnalyzeWise,75,Snowflake,good,Data
1717,66123862c478ba97b06a6fb7,AnalyzeStack,68,Python,average,Data
1718,66123862c478ba97b06a6fb8,InsightStack,129,Python,excellent,Full Stack
1719,66123862c478ba97b06a6fb8,PipelinePro,144,SQL,excellent,Data
1720,66123862c478ba97b06a6fb9,StackSavvyInsight,89,Javascript,excellent,Data
1721,66123862c478ba97b06a6fb9,InsightStream,143,ADF,good,Data
1722,66123862c478ba97b06a6fba,AnalyzeWise,112,AWS Lambda,average,Data
1723,66123862c478ba97b06a6fba,StackScope,133,Alteryx,average,Full Stack
1724,66123862c478ba97b06a6fbb,ByteBridgeData,118,Python,good,Full Stack
1725,66123862c478ba97b06a6fbb,AnalytixPro,60,Snowflake,average,Data
1726,66123862c478ba97b06a6fbc,Insightify,72,SQL,good,Full Stack
1727,66123862c478ba97b06a6fbc,ByteBridgeX,123,Snowflake,average,Data
1728,66123862c478ba97b06a6fbd,AppArchitect,139,React,good,Data
1729,66123862c478ba97b06a6fbd,AppAlchemy,137,Python,average,Full Stack
1730,66123862c478ba97b06a6fbe,FullDataInsight,67,Power BI,good,Full Stack
1731,66123862c478ba97b06a6fbe,StreamSculpt,95,React,average,Data
1732,66123862c478ba97b06a6fbf,DataCraftsman,77,AWS Lambda,excellent,Full Stack
1733,66123862c478ba97b06a6fbf,InsightBuilder,92,Javascript,excellent,Full Stack
1734,66123862c478ba97b06a6fc0,PixelForge,73,Angular,excellent,Data
1735,66123862c478ba97b06a6fc0,ByteBridgeData,96,SQL,excellent,Full Stack
1736,66123862c478ba97b06a6fc1,StackCraftsmanData,91,Tableau,good,Data
1737,66123862c478ba97b06a6fc1,ETLArchitect,94,Power BI,average,Full Stack
1738,66123862c478ba97b06a6fc2,DataDriven,140,Angular,good,Full Stack
1739,66123862c478ba97b06a6fc2,TrendTerra,131,Python,excellent,Data
1740,66123862c478ba97b06a6fc3,CodeCraftsmanData,88,SQL,excellent,Full Stack
1741,66123862c478ba97b06a6fc3,FullDataNexus,78,AWS Lambda,excellent,Data
1742,66123862c478ba97b06a6fc4,PipelinePioneer,81,ADF,average,Data
1743,66123862c478ba97b06a6fc4,FullDataInsight,57,Javascript,average,Full Stack
1744,66123862c478ba97b06a6fc5,StackScope,139,Javascript,average,Data
1745,66123862c478ba97b06a6fc5,AnalyticsPulse,110,AWS Lambda,good,Data
1746,66123862c478ba97b06a6fc6,InsightForgeX,95,SQL,excellent,Data
1747,66123862c478ba97b06a6fc6,DataCraftsmanX,137,Javascript,excellent,Full Stack
1748,66123862c478ba97b06a6fc7,DataWarp,107,Tableau,good,Full Stack
1749,66123862c478ba97b06a6fc7,InsightSavvy,63,Tableau,good,Data
1750,66123863c478ba97b06a6fc8,DataScope,103,ADF,average,Data
1751,66123863c478ba97b06a6fc8,TrendTrack,54,Power BI,good,Data
1752,66123863c478ba97b06a6fc9,DataScope,75,ADF,excellent,Data
1753,66123863c478ba97b06a6fc9,DataSavvyStack,140,Javascript,average,Data
1754,66123863c478ba97b06a6fca,Insightify,60,Python,good,Data
1755,66123863c478ba97b06a6fca,InsightStack,138,SQL,good,Data
1756,66123863c478ba97b06a6fcb,StackForge,84,Alteryx,excellent,Full Stack
1757,66123863c478ba97b06a6fcb,FullInsightForge,61,Javascript,good,Data
1758,66123863c478ba97b06a6fcc,DataVista,90,AWS Lambda,excellent,Full Stack
1759,66123863c478ba97b06a6fcc,DataSculptor,65,Javascript,good,Full Stack
1760,66123863c478ba97b06a6fcd,ByteBridge,109,React,excellent,Full Stack
